Timestamp,Temperature,Humidity,Soil,Water,Pump
2026-06-11 21:21:56.981106,28,59,2261,621,OFF
2026-06-11 21:22:02.022061,22,69,1683,3578,ON
2026-06-11 21:22:07.054380,30,42,2995,684,OFF
2026-06-11 21:22:12.083248,31,87,3817,2540,OFF
2026-06-11 21:22:17.146737,40,86,3891,1697,OFF
2026-06-11 21:22:22.254304,32,61,2066,2492,OFF
2026-06-11 21:22:27.553854,37,89,3123,3,OFF
2026-06-11 21:22:32.624557,27,51,2856,2337,OFF
2026-06-11 21:22:37.642057,22,79,729,3102,ON
2026-06-11 21:22:42.665242,29,89,4069,1562,OFF
2026-06-11 21:22:47.709057,39,73,673,120,ON
2026-06-11 21:22:52.733906,40,89,550,2347,ON
2026-06-11 21:22:57.803152,23,71,1971,504,ON
2026-06-11 21:23:02.852829,35,81,356,1758,ON
2026-06-11 21:23:07.942043,39,53,1055,3319,ON
2026-06-11 21:23:12.986225,35,81,653,2193,ON
2026-06-11 21:23:18.046180,33,74,3783,339,OFF
2026-06-11 21:23:23.075867,38,47,501,3106,ON
2026-06-11 21:23:28.095675,35,81,3030,2217,OFF
2026-06-11 21:23:33.125112,30,49,1236,871,ON
2026-06-11 21:23:38.151058,32,83,955,1642,ON
2026-06-11 21:23:43.208258,37,69,126,3290,ON
2026-06-11 21:23:48.241798,40,50,3383,3414,OFF
2026-06-11 21:23:53.266955,37,57,3313,848,OFF
2026-06-11 21:23:58.300875,24,48,1944,1936,ON
2026-06-11 21:24:03.344312,25,68,785,3062,ON
2026-06-11 21:24:08.589173,36,88,3702,2962,OFF
2026-06-11 21:24:13.601468,34,41,1180,2357,ON
2026-06-11 21:24:18.680701,23,68,2193,3295,OFF
2026-06-11 21:24:23.732258,34,55,2425,1800,OFF
2026-06-11 21:24:28.764944,30,46,1983,180,ON
2026-06-11 21:24:33.787492,33,50,1479,3306,ON
2026-06-11 21:24:38.812747,39,57,3060,2729,OFF
2026-06-11 21:24:43.890621,36,54,1934,643,ON
2026-06-11 21:24:48.901207,29,63,3760,3045,OFF
2026-06-11 21:24:53.935041,29,76,1851,2527,ON
2026-06-11 21:24:58.952422,24,66,3874,1379,OFF
2026-06-11 21:25:03.977535,40,40,1025,1759,ON
2026-06-11 21:25:08.989939,39,78,253,1783,ON
2026-06-11 21:25:14.006566,30,61,3184,2192,OFF
2026-06-11 21:25:19.017480,29,72,2843,3774,OFF
2026-06-11 21:25:24.041501,38,42,622,2759,ON
2026-06-11 21:25:29.056615,38,87,571,272,ON
2026-06-11 21:25:34.067553,30,89,2387,2131,OFF
2026-06-11 21:25:39.117089,22,60,1341,3374,ON
2026-06-11 21:25:44.157340,37,59,910,2542,ON
2026-06-11 21:25:49.177986,37,63,3624,1941,OFF
2026-06-11 21:25:54.203526,26,71,2865,2192,OFF
2026-06-11 21:25:59.226995,30,67,3218,2395,OFF
2026-06-11 21:26:04.262516,30,77,1848,3545,ON
2026-06-11 21:26:09.300907,30,61,2565,3699,OFF
2026-06-11 21:26:14.331005,37,74,207,939,ON
2026-06-11 21:26:19.387251,31,53,1400,1405,ON
2026-06-11 21:26:24.420686,39,76,3501,1803,OFF
2026-06-11 21:26:29.454562,40,78,3800,4009,OFF
2026-06-11 21:26:34.492401,40,74,3893,2579,OFF
2026-06-11 21:26:39.526089,35,71,47,747,ON
2026-06-11 21:26:44.574079,40,60,2185,927,OFF
2026-06-11 21:26:49.596226,34,85,2018,107,OFF
2026-06-11 21:26:54.637894,40,90,2346,2568,OFF
2026-06-11 21:26:59.745793,37,61,3577,36,OFF
2026-06-11 21:27:04.777022,34,60,2861,1107,OFF
2026-06-11 21:27:09.804653,35,43,199,444,ON
2026-06-11 21:27:14.820417,28,58,202,3631,ON
2026-06-11 21:27:19.844818,28,54,342,567,ON
2026-06-11 21:27:24.886485,27,52,3754,2927,OFF
2026-06-11 21:27:29.915842,30,50,2001,1543,OFF
2026-06-11 21:27:34.980595,30,64,3430,2098,OFF
2026-06-11 21:27:40.165541,36,59,645,654,ON
2026-06-11 21:27:45.204444,35,43,852,3482,ON
2026-06-11 21:27:50.255559,38,45,1500,551,ON
2026-06-11 21:27:55.299541,26,65,2593,2818,OFF
2026-06-11 21:28:00.343561,29,85,4016,3470,OFF
2026-06-11 21:28:05.437158,23,67,1801,3578,ON
2026-06-11 21:28:10.473593,27,67,2446,3391,OFF
2026-06-11 21:28:15.489094,40,47,3322,1622,OFF
2026-06-11 21:28:20.549461,28,59,3211,2876,OFF
2026-06-11 21:28:25.594809,32,49,656,2167,ON
2026-06-11 21:28:30.744498,36,90,6,2184,ON
2026-06-11 21:28:35.816838,37,60,1923,2956,ON
2026-06-11 21:28:40.856639,23,55,3874,136,OFF
2026-06-11 21:28:45.875491,35,88,3040,2250,OFF
2026-06-11 21:28:50.923658,26,66,2252,2553,OFF
2026-06-11 21:28:55.978214,30,78,2463,1992,OFF
2026-06-11 21:29:01.036304,30,50,3938,2774,OFF
2026-06-11 21:29:06.050730,40,50,2736,3321,OFF
2026-06-11 21:29:11.083329,39,61,3400,437,OFF
2026-06-11 21:29:16.161033,38,81,2470,3086,OFF
2026-06-11 21:29:21.198820,40,84,2947,1609,OFF
2026-06-11 21:29:26.305217,36,57,1709,982,ON
2026-06-11 21:29:31.352571,25,55,3366,3892,OFF
2026-06-11 21:29:36.378238,37,47,325,1641,ON
2026-06-11 21:29:41.445828,40,42,3617,3474,OFF
2026-06-11 21:29:46.527101,39,49,3582,3773,OFF
2026-06-11 21:29:51.607831,27,62,751,610,ON
2026-06-11 21:29:56.714319,33,75,1971,404,ON
2026-06-11 21:30:01.739394,40,68,2971,414,OFF
2026-06-11 21:30:06.781189,38,55,2546,3044,OFF
2026-06-11 21:30:11.793599,35,65,2121,2439,OFF
2026-06-11 21:30:16.843273,29,68,3533,520,OFF
2026-06-11 21:30:21.906975,30,63,5,2251,ON
2026-06-11 21:30:27.174357,32,59,695,3278,ON
2026-06-11 21:30:32.222007,35,76,139,209,ON
2026-06-11 21:30:37.246264,27,40,1623,1900,ON
2026-06-11 21:30:42.264419,24,83,3252,2445,OFF
2026-06-11 21:30:47.316571,27,63,3631,505,OFF
2026-06-11 21:30:52.355541,22,74,293,1927,ON
2026-06-11 21:30:57.373673,31,75,2162,939,OFF
2026-06-11 21:31:02.411950,33,87,212,2952,ON
2026-06-11 21:31:07.464750,33,84,949,1585,ON
2026-06-11 21:31:12.545080,36,77,2074,3873,OFF
2026-06-11 21:31:17.566525,25,52,3030,1877,OFF
2026-06-11 21:31:22.625672,40,41,3675,591,OFF
2026-06-11 21:31:27.686487,30,63,2709,65,OFF
2026-06-11 21:31:32.707819,28,78,1821,672,ON
2026-06-11 21:31:37.730707,39,58,1688,3605,ON
2026-06-11 21:31:42.770309,34,76,3537,3072,OFF
2026-06-11 21:31:47.858819,39,48,1873,2475,ON
2026-06-11 21:31:52.895504,36,58,4029,967,OFF
2026-06-11 21:31:57.924625,34,62,1059,3184,ON
2026-06-11 21:32:02.959679,25,51,1132,3660,ON
2026-06-11 21:32:08.021700,30,46,1083,2540,ON
2026-06-11 21:32:13.046747,34,90,2828,2027,OFF
2026-06-11 21:32:18.070482,40,59,2819,2268,OFF
2026-06-11 21:32:23.107493,27,76,1907,388,ON
2026-06-11 21:32:28.151117,33,56,181,429,ON
2026-06-11 21:32:33.200179,39,61,731,1791,ON
2026-06-11 21:32:38.234182,30,71,3872,885,OFF
2026-06-11 21:32:43.259940,32,57,2099,1613,OFF
2026-06-11 21:32:48.304531,39,60,2247,2393,OFF
2026-06-11 21:32:53.349878,25,58,771,1510,ON
2026-06-11 21:32:58.389201,39,81,4001,3530,OFF
2026-06-11 21:33:03.427107,40,51,2128,1918,OFF
2026-06-11 21:33:08.543656,37,55,896,3293,ON
2026-06-11 21:33:13.591205,27,50,1320,614,ON
2026-06-11 21:33:18.661137,29,75,1199,836,ON
2026-06-11 21:33:23.702383,22,83,3041,4030,OFF
2026-06-11 21:33:28.742315,34,71,2860,903,OFF
2026-06-11 21:33:33.767263,22,90,3238,408,OFF
2026-06-11 21:33:38.812136,40,61,283,3243,ON
2026-06-11 21:33:43.832811,24,57,3330,1913,OFF
2026-06-11 21:33:48.924893,26,51,2314,995,OFF
2026-06-11 21:33:54.002947,25,43,2532,1238,OFF
2026-06-11 21:33:59.019153,35,70,3820,3132,OFF
2026-06-11 21:34:04.059912,29,65,564,1061,ON
2026-06-11 21:34:09.164227,23,43,3658,3995,OFF
2026-06-11 21:34:14.201068,26,45,1915,16,ON
2026-06-11 21:34:19.239285,37,47,1351,518,ON
2026-06-11 21:34:24.272777,38,63,908,2268,ON
2026-06-11 21:34:29.341443,27,75,3386,289,OFF
2026-06-11 21:34:34.416237,32,75,2920,1930,OFF
2026-06-11 21:34:39.497670,32,65,1820,2919,ON
2026-06-11 21:34:44.508557,38,53,1753,1411,ON
2026-06-11 21:34:49.525859,33,53,3922,2981,OFF
2026-06-11 21:34:54.557392,30,57,1166,982,ON
2026-06-11 21:34:59.576443,22,86,1754,2145,ON
2026-06-11 21:35:04.591483,25,65,1947,508,ON
2026-06-11 21:35:09.608381,28,81,3563,171,OFF
2026-06-11 21:35:14.657865,36,67,1625,1619,ON
2026-06-11 21:35:19.685231,32,58,2443,4084,OFF
2026-06-11 21:35:24.699215,32,54,2564,3795,OFF
2026-06-11 21:35:29.714717,23,43,2641,1426,OFF
2026-06-11 21:35:34.731769,27,46,251,36,ON
2026-06-11 21:35:39.755930,39,63,1534,1234,ON
2026-06-11 21:35:44.772675,40,67,725,1381,ON
2026-06-11 21:35:49.799620,36,49,3717,1615,OFF
2026-06-11 21:35:54.918859,22,77,684,3795,ON
2026-06-11 21:35:59.933983,33,85,1051,290,ON
2026-06-11 21:36:04.952096,24,82,3797,3013,OFF
2026-06-11 21:36:09.970420,23,51,1606,1671,ON
2026-06-11 21:36:15.009000,36,59,84,2993,ON
2026-06-11 21:36:20.019784,40,70,2323,1965,OFF
2026-06-11 21:36:25.034362,31,56,3911,1380,OFF
2026-06-11 21:36:30.058618,35,77,3047,190,OFF
2026-06-11 21:36:35.091165,39,69,3822,1332,OFF
2026-06-11 21:36:40.112606,23,46,3748,1265,OFF
2026-06-11 21:36:45.135876,34,76,3468,1679,OFF
2026-06-11 21:36:50.177809,22,61,1760,757,ON
2026-06-11 21:36:55.226872,30,63,2761,1932,OFF
2026-06-11 21:37:00.244249,31,53,1411,1138,ON
2026-06-11 21:37:05.270557,28,52,3995,1279,OFF
2026-06-11 21:37:10.296344,40,42,1901,1719,ON
2026-06-11 21:37:15.308233,33,42,229,1723,ON
2026-06-11 21:37:20.321609,27,48,3328,2503,OFF
2026-06-11 21:37:25.337155,37,90,2201,559,OFF
2026-06-11 21:37:30.393888,36,68,3676,1589,OFF
2026-06-11 21:37:35.409759,39,59,50,706,ON
2026-06-11 21:37:40.441217,25,62,1363,1674,ON
2026-06-11 21:37:45.478410,29,77,878,1179,ON
2026-06-11 21:37:50.519118,32,89,545,2989,ON
2026-06-11 21:37:55.533107,23,76,1097,75,ON
2026-06-11 21:38:00.570314,25,49,2615,2273,OFF
2026-06-11 21:38:05.596574,31,72,857,3102,ON
2026-06-11 21:38:10.628909,25,70,2903,3299,OFF
2026-06-11 21:38:15.663933,32,81,2318,3736,OFF
2026-06-11 21:38:20.715781,33,90,2604,443,OFF
2026-06-11 21:38:25.742827,36,69,3273,3995,OFF
2026-06-11 21:38:30.764854,26,63,3772,511,OFF
2026-06-11 21:38:35.799068,28,79,3947,3736,OFF
2026-06-11 21:38:40.833696,35,47,2901,2205,OFF
2026-06-11 21:38:45.867890,27,50,2029,2451,OFF
2026-06-11 21:38:50.897861,31,82,2289,3586,OFF
2026-06-11 21:38:55.934776,22,68,1764,864,ON
2026-06-11 21:39:00.946551,27,40,3585,3174,OFF
2026-06-11 21:39:05.979295,23,42,3825,3281,OFF
2026-06-11 21:39:11.006477,28,79,3431,1769,OFF
2026-06-11 21:39:16.067256,25,46,1449,2387,ON
2026-06-11 21:39:21.080843,34,66,1959,3011,ON
2026-06-11 21:39:26.094376,29,51,391,3029,ON
2026-06-11 21:39:31.114814,36,66,2088,3820,OFF
2026-06-11 21:39:36.161617,39,52,2103,3032,OFF
2026-06-11 21:39:41.204982,28,76,3511,3855,OFF
2026-06-11 21:39:46.242229,32,80,1072,1777,ON
2026-06-11 21:39:51.272166,25,83,309,4085,ON
2026-06-11 21:39:56.283192,27,70,1033,2305,ON
2026-06-11 21:40:01.319269,35,88,3990,432,OFF
2026-06-11 21:40:06.339636,29,58,3036,3381,OFF
2026-06-11 21:40:11.363855,35,49,2973,2182,OFF
2026-06-11 21:40:16.398784,39,82,1974,3707,ON
2026-06-11 21:40:21.448199,27,74,2033,2361,OFF
2026-06-11 21:40:26.462488,26,47,3921,3026,OFF
2026-06-11 21:40:31.488081,22,43,687,4084,ON
2026-06-11 21:40:36.541899,32,89,149,293,ON
2026-06-11 21:40:41.562593,29,87,3021,143,OFF
2026-06-11 21:40:46.625440,40,79,3702,1943,OFF
2026-06-11 21:40:51.659342,25,55,3631,852,OFF
2026-06-11 21:40:56.683671,23,51,2111,3610,OFF
2026-06-11 21:41:01.703294,38,65,1482,1876,ON
2026-06-11 21:41:06.759380,33,79,2478,2923,OFF
2026-06-11 21:41:11.772310,22,61,1469,2543,ON
2026-06-11 21:41:16.793006,23,55,1112,424,ON
2026-06-11 21:41:21.804483,32,71,661,2453,ON
2026-06-11 21:41:26.834178,22,74,1500,2499,ON
2026-06-11 21:41:31.861061,33,54,1974,3717,ON
2026-06-11 21:41:36.911181,29,60,3295,1356,OFF
2026-06-11 21:41:41.948440,26,78,331,2812,ON
2026-06-11 21:41:46.982171,38,66,100,1734,ON
2026-06-11 21:41:52.035263,24,40,3015,3421,OFF
2026-06-11 21:41:57.067946,29,51,3047,3081,OFF
2026-06-11 21:42:02.119489,24,69,2697,1205,OFF
2026-06-11 21:42:07.183920,25,82,3691,1253,OFF
2026-06-11 21:42:12.195095,29,61,1667,307,ON
2026-06-11 21:42:17.224378,22,87,2595,2002,OFF
2026-06-11 21:42:22.279574,31,44,1122,56,ON
2026-06-11 21:42:27.298645,36,74,466,3465,ON
2026-06-11 21:42:32.325687,25,66,2958,3824,OFF
2026-06-11 21:42:37.345130,23,45,434,710,ON
2026-06-11 21:42:42.357005,26,65,3517,1147,OFF
2026-06-11 21:42:47.372614,29,78,806,2758,ON
2026-06-11 21:42:52.396862,40,63,1937,3569,ON
2026-06-11 21:42:57.407703,34,85,443,3141,ON
2026-06-11 21:43:02.422211,33,48,1012,1969,ON
2026-06-11 21:43:07.468791,36,78,3573,3500,OFF
2026-06-11 21:43:12.490588,40,73,3843,1942,OFF
2026-06-11 21:43:17.507466,38,88,194,3817,ON
2026-06-11 21:43:22.550819,32,59,1221,3674,ON
2026-06-11 21:43:27.565245,33,43,3896,3119,OFF
2026-06-11 21:43:32.596178,28,65,3318,3310,OFF
2026-06-11 21:43:37.626991,28,43,1204,1535,ON
2026-06-11 21:43:42.648845,28,68,1679,995,ON
2026-06-11 21:43:47.663356,36,73,560,1698,ON
2026-06-11 21:43:52.693425,27,64,2836,167,OFF
2026-06-11 21:43:57.711536,35,87,2710,2153,OFF
2026-06-11 21:44:02.744131,36,52,117,623,ON
2026-06-11 21:44:07.764695,25,60,3103,215,OFF
2026-06-11 21:44:12.778542,37,80,1102,2240,ON
2026-06-11 21:44:17.794651,34,66,2873,2660,OFF
2026-06-11 21:44:22.812914,33,40,1260,1701,ON
2026-06-11 21:44:27.893120,25,79,3311,2130,OFF
2026-06-11 21:44:32.911993,38,53,3216,4065,OFF
2026-06-11 21:44:37.944218,37,62,886,2058,ON
2026-06-11 21:44:42.970233,37,44,422,290,ON
2026-06-11 21:44:48.009242,37,57,4091,1717,OFF
2026-06-11 21:44:53.062465,28,41,2812,1068,OFF
2026-06-11 21:44:58.122983,34,42,322,2297,ON
2026-06-11 21:45:03.175699,22,50,313,3205,ON
2026-06-11 21:45:08.208320,26,53,3702,3089,OFF
2026-06-11 21:45:13.249311,22,60,3351,2622,OFF
2026-06-11 21:45:18.270906,23,72,2243,3740,OFF
2026-06-11 21:45:23.297661,37,77,3290,1411,OFF
2026-06-11 21:45:28.353330,32,49,518,1479,ON
2026-06-11 21:45:33.377251,37,55,1532,904,ON
2026-06-11 21:45:38.434988,30,81,599,705,ON
2026-06-11 21:45:43.450884,37,55,2161,3085,OFF
2026-06-11 21:45:48.485202,34,46,2276,3666,OFF
2026-06-11 21:45:53.562702,33,70,1987,2235,ON
2026-06-11 21:45:58.589591,26,40,3672,394,OFF
2026-06-11 21:46:03.609479,29,71,51,3370,ON
2026-06-11 21:46:08.629564,37,63,2648,3260,OFF
2026-06-11 21:46:13.656014,33,44,168,2590,ON
2026-06-11 21:46:18.686238,38,77,2216,3303,OFF
2026-06-11 21:46:23.742453,38,53,2037,497,OFF
2026-06-11 21:46:28.764032,39,78,3433,1100,OFF
2026-06-11 21:46:33.809946,34,52,3475,787,OFF
2026-06-11 21:46:38.877349,32,70,1557,3455,ON
2026-06-11 21:46:43.949680,37,78,2140,829,OFF
2026-06-11 21:46:48.981361,39,40,3346,141,OFF
2026-06-11 21:46:54.041484,30,89,3086,4093,OFF
2026-06-11 21:46:59.128770,30,80,775,161,ON
2026-06-11 21:47:04.153841,34,40,2457,2,OFF
2026-06-11 21:47:09.181984,36,82,1394,3017,ON
2026-06-11 21:47:14.247053,23,74,3584,1318,OFF
2026-06-11 21:47:19.261004,26,74,1685,2080,ON
2026-06-11 21:47:24.299939,30,45,1199,1863,ON
2026-06-11 21:47:29.335680,36,80,561,1049,ON
2026-06-11 21:47:34.368918,40,50,2022,3845,OFF
2026-06-11 21:47:39.398206,39,86,3266,255,OFF
2026-06-11 21:47:44.475452,32,78,3494,914,OFF
2026-06-11 21:47:49.522971,37,80,493,3922,ON
2026-06-11 21:47:54.577905,38,41,446,4062,ON
2026-06-11 21:47:59.608653,30,90,655,3508,ON
2026-06-11 21:48:04.650891,37,82,1597,1322,ON
2026-06-11 21:48:09.682309,23,63,3675,14,OFF
2026-06-11 21:48:14.751623,25,60,3506,615,OFF
2026-06-11 21:48:19.777384,37,50,3881,1090,OFF
2026-06-11 21:48:24.803041,23,44,647,996,ON
2026-06-11 21:48:29.829007,26,61,2860,2410,OFF
2026-06-11 21:48:34.843196,26,83,2366,423,OFF
2026-06-11 21:48:39.877121,24,71,1974,3322,ON
2026-06-11 21:48:44.907689,22,62,658,3752,ON
2026-06-11 21:48:49.948210,36,81,2407,2083,OFF
2026-06-11 21:48:54.970484,22,62,322,387,ON
2026-06-11 21:48:59.985763,26,82,1390,3202,ON
2026-06-11 21:49:05.009858,38,82,4024,1133,OFF
2026-06-11 21:49:10.066100,32,56,3773,1907,OFF
2026-06-11 21:49:15.086136,35,66,547,1233,ON
2026-06-11 21:49:20.108235,26,74,2649,2023,OFF
2026-06-11 21:49:25.128633,37,42,3375,2061,OFF
2026-06-11 21:49:30.153031,30,55,993,1720,ON
2026-06-11 21:49:35.170401,25,69,2256,224,OFF
2026-06-11 21:49:40.229694,36,40,592,1901,ON
2026-06-11 21:49:45.251006,22,73,2323,609,OFF
2026-06-11 21:49:50.264412,39,59,3530,198,OFF
2026-06-11 21:49:55.324987,26,72,249,1156,ON
2026-06-11 21:50:00.344916,32,79,3425,807,OFF
2026-06-11 21:50:05.406359,33,46,1661,2141,ON
2026-06-11 21:50:10.438558,24,57,3695,1451,OFF
2026-06-11 21:50:15.465396,26,84,2527,1339,OFF
2026-06-11 21:50:20.488925,24,60,793,974,ON
2026-06-11 21:50:25.524171,33,79,221,58,ON
2026-06-11 21:50:30.546285,39,58,643,1865,ON
2026-06-11 21:50:35.571900,31,45,3087,1073,OFF
2026-06-11 21:50:40.625854,31,63,2345,4082,OFF
2026-06-11 21:50:45.674407,30,72,2352,1387,OFF
2026-06-11 21:50:50.699934,37,42,1223,2519,ON
2026-06-11 21:50:55.777943,22,75,2222,2824,OFF
2026-06-11 21:51:00.825139,32,78,2907,2324,OFF
2026-06-11 21:51:05.960211,24,61,3250,2126,OFF
2026-06-11 21:51:11.005199,37,78,1410,2457,ON
2026-06-11 21:51:16.045154,26,75,519,229,ON
2026-06-11 21:51:21.083319,40,65,3557,3699,OFF
2026-06-11 21:51:26.132472,26,42,2526,1210,OFF
2026-06-11 21:51:31.170014,30,77,2835,3957,OFF
2026-06-11 21:51:36.218462,28,72,1477,3358,ON
2026-06-11 21:51:41.262335,22,57,1194,668,ON
2026-06-11 21:51:46.337105,34,65,1863,1964,ON
2026-06-11 21:51:51.366721,40,56,854,2271,ON
2026-06-11 21:51:56.398937,36,64,1141,793,ON
2026-06-11 21:52:01.433695,35,54,125,2163,ON
2026-06-11 21:52:06.494722,25,76,1007,954,ON
2026-06-11 21:52:11.516937,40,86,1613,1601,ON
2026-06-11 21:52:16.586963,26,86,2306,899,OFF
2026-06-11 21:52:21.604566,30,73,1960,2430,ON
2026-06-11 21:52:26.630879,27,86,1577,2125,ON
2026-06-11 21:52:31.650345,40,81,2141,2137,OFF
2026-06-11 21:52:36.680725,37,49,3154,1400,OFF
2026-06-11 21:52:41.739321,36,69,711,3087,ON
2026-06-11 21:52:46.761491,36,83,2090,3828,OFF
2026-06-11 21:52:51.781909,29,82,1011,1148,ON
2026-06-11 21:52:56.819471,26,85,1449,985,ON
2026-06-11 21:53:01.862644,38,49,1286,174,ON
2026-06-11 21:53:06.880099,24,74,2778,1728,OFF
2026-06-11 21:53:11.920384,30,88,3917,2640,OFF
2026-06-11 21:53:16.945263,22,45,1917,3819,ON
2026-06-11 21:53:21.966339,26,53,1900,1352,ON
2026-06-11 21:53:26.984388,39,43,3746,3191,OFF
2026-06-11 21:53:32.014565,40,52,1393,1208,ON
2026-06-11 21:53:37.036207,22,52,3728,2177,OFF
2026-06-11 21:53:42.059922,36,89,2946,2804,OFF
2026-06-11 21:53:47.082737,33,68,2874,2728,OFF
2026-06-11 21:53:52.135208,38,55,3379,2489,OFF
2026-06-11 21:53:57.160605,33,57,1511,3657,ON
2026-06-11 21:54:02.184101,36,71,1073,2282,ON
2026-06-11 21:54:07.216181,33,65,3942,536,OFF
2026-06-11 21:54:12.236169,40,65,1224,3611,ON
2026-06-11 21:54:17.257159,26,75,2702,2623,OFF
2026-06-11 21:54:22.284048,22,61,3152,747,OFF
2026-06-11 21:54:27.319416,22,71,573,3704,ON
2026-06-11 21:54:32.372712,27,72,2107,4050,OFF
2026-06-11 21:54:37.419683,32,54,2885,3040,OFF
2026-06-11 21:54:42.444357,24,49,3110,3363,OFF
2026-06-11 21:54:47.493956,33,76,1939,1513,ON
2026-06-11 21:54:52.593446,34,59,78,1151,ON
2026-06-11 21:54:57.629785,38,71,2017,913,OFF
2026-06-11 21:55:02.677242,26,78,1021,3331,ON
2026-06-11 21:55:07.715609,27,71,474,3911,ON
2026-06-11 21:55:12.796101,40,84,594,1698,ON
2026-06-11 21:55:17.836578,40,87,1703,1095,ON
2026-06-11 21:55:22.877527,40,52,100,2335,ON
2026-06-11 21:55:27.895866,30,44,2538,987,OFF
2026-06-11 21:55:32.919493,22,87,237,409,ON
2026-06-11 21:55:37.948081,36,71,2306,2782,OFF
2026-06-11 21:55:43.003056,28,66,3111,895,OFF
2026-06-11 21:55:48.066919,31,80,3757,3146,OFF
2026-06-11 21:55:53.097272,25,43,92,462,ON
2026-06-11 21:55:58.111013,33,54,3475,3768,OFF
2026-06-11 21:56:03.146961,32,84,463,3379,ON
2026-06-11 21:56:08.177158,37,74,3664,222,OFF
2026-06-11 21:56:13.202677,33,49,3477,3079,OFF
2026-06-11 21:56:18.221932,29,51,2841,2217,OFF
2026-06-11 21:56:23.255659,33,53,1577,2456,ON
2026-06-11 21:56:28.282691,24,41,1987,3873,ON
2026-06-11 21:56:33.295432,32,76,710,4062,ON
2026-06-11 21:56:38.314661,31,87,1992,3975,ON
2026-06-11 21:56:43.326816,40,46,3757,2410,OFF
2026-06-11 21:56:48.341017,32,49,37,229,ON
2026-06-11 21:56:53.360327,32,53,3029,331,OFF
2026-06-11 21:56:58.372650,37,50,1371,3544,ON
2026-06-11 21:57:03.385233,31,73,3104,2635,OFF
2026-06-11 21:57:08.398151,36,72,808,2018,ON
2026-06-11 21:57:13.412140,32,88,2945,3249,OFF
2026-06-11 21:57:18.425324,24,71,3375,1575,OFF
2026-06-11 21:57:23.450865,36,46,3148,1767,OFF
2026-06-11 21:57:28.463093,38,45,3298,1849,OFF
2026-06-11 21:57:33.482882,27,87,2073,575,OFF
2026-06-11 21:57:38.505417,22,68,3199,3497,OFF
2026-06-11 21:57:43.540298,32,62,941,2341,ON
2026-06-11 21:57:48.566172,35,81,703,3804,ON
2026-06-11 21:57:53.579968,25,51,2701,774,OFF
2026-06-11 21:57:58.623311,30,41,3418,1643,OFF
2026-06-11 21:58:03.663912,23,48,2852,2814,OFF
2026-06-11 21:58:08.699870,35,86,1245,1642,ON
2026-06-11 21:58:13.718310,26,42,1111,1933,ON
2026-06-11 21:58:18.736525,40,56,104,2713,ON
2026-06-11 21:58:23.786084,31,42,3010,3480,OFF
2026-06-11 21:58:28.831314,40,64,2987,651,OFF
2026-06-11 21:58:33.851854,37,63,1900,1601,ON
2026-06-11 21:58:38.870786,27,49,4010,2347,OFF
2026-06-11 21:58:43.900496,26,90,965,97,ON
2026-06-11 21:58:48.930877,24,47,1838,2132,ON
2026-06-11 21:58:53.953880,40,60,585,2922,ON
2026-06-11 21:58:58.981369,24,64,3109,101,OFF
2026-06-11 21:59:04.005405,31,59,2097,2233,OFF
2026-06-11 21:59:09.020803,25,68,3415,729,OFF
2026-06-11 21:59:14.048504,30,50,623,222,ON
2026-06-11 21:59:19.063763,30,90,2974,196,OFF
2026-06-11 21:59:24.088031,22,54,2614,860,OFF
2026-06-11 21:59:29.181692,22,41,3835,3541,OFF
2026-06-11 21:59:34.227012,40,57,3881,2893,OFF
2026-06-11 21:59:39.245000,32,77,1438,2344,ON
2026-06-11 21:59:44.262307,22,71,941,2055,ON
2026-06-11 21:59:49.280644,22,62,3165,1354,OFF
2026-06-11 21:59:54.316773,36,55,3198,245,OFF
2026-06-11 21:59:59.328466,38,67,1119,3917,ON
2026-06-11 22:00:04.351268,33,74,42,628,ON
2026-06-11 22:00:09.379705,29,54,851,867,ON
2026-06-11 22:00:14.494793,38,73,3036,851,OFF
2026-06-11 22:00:19.517963,26,64,2431,3420,OFF
2026-06-11 22:00:24.625466,40,83,3845,1383,OFF
2026-06-11 22:00:29.748217,34,60,2651,1718,OFF
2026-06-11 22:00:34.766085,23,64,700,1299,ON
2026-06-11 22:00:39.785451,37,59,2452,3176,OFF
2026-06-11 22:00:44.839484,39,82,1388,2510,ON
2026-06-11 22:00:49.863813,31,87,1449,1840,ON
2026-06-11 22:00:54.897159,33,49,144,1092,ON
2026-06-11 22:00:59.925351,39,82,123,730,ON
2026-06-11 22:01:04.948091,27,81,1790,3834,ON
2026-06-11 22:01:09.999768,36,59,704,1630,ON
2026-06-11 22:01:15.058244,34,87,3077,2154,OFF
2026-06-11 22:01:20.108936,38,67,2710,3789,OFF
2026-06-11 22:01:25.143922,38,42,2072,533,OFF
2026-06-11 22:01:30.201572,33,53,3504,95,OFF
2026-06-11 22:01:35.250650,26,71,3226,1584,OFF
2026-06-11 22:01:40.273280,33,49,2208,2143,OFF
2026-06-11 22:01:45.325147,30,44,3151,3515,OFF
2026-06-11 22:01:50.396839,35,82,1177,1735,ON
2026-06-11 22:01:55.448005,37,77,499,3689,ON
2026-06-11 22:02:00.461322,37,76,423,2562,ON
2026-06-11 22:02:05.519644,28,73,954,1925,ON
2026-06-11 22:02:10.589174,37,84,3491,1972,OFF
2026-06-11 22:02:15.650457,36,58,2802,2297,OFF
